,post_id,Id,title,link,post_indicies,reccomendation
21631,1617709,1617709,Chrome bookmark to execute a Windows program?,https://superuser.com/q/1617709,52514,1124047500000.0
21632,1617705,1617705,Replace tilde with pattern substitution,https://superuser.com/a/1617705,53996,-20078234000000.0
21633,1617704,1617704,Ranger : Open with vim in new window,https://superuser.com/a/1617704,52515,-126566530000.0
21634,1617701,1617701,How to run the same machine on both VMware and Virtualbox?,https://superuser.com/a/1617701,52516,-126566530000.0
21635,1617607,1617607,How to run the same machine on both VMware and Virtualbox?,https://superuser.com/q/1617607,52517,-702194900000.0
21636,1617700,1617700,Running a KVM VM on VirtualBox under Windows?,https://superuser.com/q/1617700,52518,-702194900000.0
21637,1617651,1617651,Ubuntu 18.04.3 LTE Remote Desktop,https://superuser.com/a/1617651,52520,-1552672200000.0
21638,1617089,1617089,Ubuntu 18.04.3 LTE Remote Desktop,https://superuser.com/q/1617089,52519,-1552672200000.0
21639,1617699,1617699,How many internet protocols are there (related to domain/URL)?,https://superuser.com/a/1617699,53997,-426341560000.0
21640,1617697,1617697,Insert caption resets numbering of all Table captions to &quot;STYLEREF 0 \s&quot;,https://superuser.com/a/1617697,52521,-4783773000000.0
21641,1617695,1617695,GPU makes noises based on the rendering load,https://superuser.com/a/1617695,52522,-4783773000000.0
21642,1617687,1617687,GPU makes noises based on the rendering load,https://superuser.com/q/1617687,52523,-12019487000000.0
21643,1617694,1617694,last kde update 5.20.5 the “add network folder” icon disappeared from the network folder; how to retrieve this icon again,https://superuser.com/q/1617694,52524,-12019487000000.0
21644,1617693,1617693,No video only audio in the output,https://superuser.com/q/1617693,52525,6757154000000.0
21645,1617692,1617692,"Conditional sum - if another cell is equal to BUY, add a number. If it is equal to SELL, subtract that number",https://superuser.com/a/1617692,52527,-11830729000000.0
21646,1617689,1617689,"Conditional sum - if another cell is equal to BUY, add a number. If it is equal to SELL, subtract that number",https://superuser.com/q/1617689,52526,6757154000000.0
21647,1617691,1617691,How to change the default delay on the boot menu from 30 seconds to 5 seconds on windows 8,https://superuser.com/a/1617691,52528,-11830729000000.0
21648,1617690,1617690,Loop pictures from a folder and display fullscreen slideshow,https://superuser.com/a/1617690,52529,2739744800000.0
21649,1617688,1617688,NFS ganesha + glusterfs only allows directory creating,https://superuser.com/a/1617688,52530,2739744800000.0
21650,1616491,1616491,NFS ganesha + glusterfs only allows directory creating,https://superuser.com/q/1616491,52531,-152200040000.0
21651,1617686,1617686,Test network ports faster with PowerShell,https://superuser.com/a/1617686,52532,-152200040000.0
21652,1617685,1617685,can&#39;t crop image with built in Windows 10 photos app without getting an &quot;Oops! We couldn&#39;t save that one.&quot;,https://superuser.com/q/1617685,52533,13365976000000.0
21653,1617679,1617679,Can not boot from external SSD after internal SSD cloning (ACER Aspire 5 computer),https://superuser.com/q/1617679,52534,13365976000000.0
21654,1617683,1617683,Is there a Windows 10 Hotkey or Shortcut for switching to a specific display?,https://superuser.com/a/1617683,52535,39726920000000.0
21655,1617682,1617682,Is there a way to list all Chocolatey packages that have no dependencies?,https://superuser.com/a/1617682,52536,39726920000000.0
21656,1617681,1617681,"Windows 7 renaming account name to a new name, still shows old name",https://superuser.com/q/1617681,52537,-11244255000.0
21657,1617680,1617680,Making a machine that&#39;s using a different network adapter internet reachable,https://superuser.com/a/1617680,52539,-1219707300000.0
21658,1616482,1616482,Making a machine that&#39;s using a different network adapter internet reachable,https://superuser.com/q/1616482,52538,-11244255000.0
21659,1617669,1617669,Same chef resource names across multiple cookbooks within runlist,https://superuser.com/q/1617669,52540,-1219707300000.0
21660,1617493,1617493,How to use Apache Directory Studio with a proxy?,https://superuser.com/q/1617493,52541,-140317440000.0
21661,1617379,1617379,Port forward not working on router ZTE MF286,https://superuser.com/q/1617379,52542,-140317440000.0
21662,1617674,1617674,How to mark paper documents before scanning to simplify OCR sorting?,https://superuser.com/q/1617674,52543,-1644613700000.0
21663,1617672,1617672,"Excel - Combining multiple cells into single cell, multiple times",https://superuser.com/a/1617672,52545,669306700000.0
21664,1617641,1617641,"Excel - Combining multiple cells into single cell, multiple times",https://superuser.com/q/1617641,52544,-1644613700000.0
21665,1617671,1617671,Watch with awk command,https://superuser.com/a/1617671,52546,669306700000.0
21666,1617668,1617668,Can&#39;t Access Netgear WiFi Range Extender via www.mywifiext.net,https://superuser.com/a/1617668,52547,71659725000.0
21667,1617667,1617667,Windows Registry Strings and Keys…what do they mean?,https://superuser.com/a/1617667,52548,71659725000.0
21668,1617650,1617650,Windows Registry Strings and Keys…what do they mean?,https://superuser.com/q/1617650,52549,-75553710000.0
21669,1617665,1617665,FFMPEG with Python Automation Script,https://superuser.com/a/1617665,52550,-75553710000.0
21670,1609886,1609886,FFMPEG with Python Automation Script,https://superuser.com/q/1609886,53998,-426341560000.0
21671,1617599,1617599,Linux: How to send message to local user logged into X11?,https://superuser.com/a/1617599,52551,15773171000000.0
21672,1617657,1617657,VMWare: No 3D support is available from the host,https://superuser.com/q/1617657,52552,15773171000000.0
21673,1617656,1617656,Can&#39;t print an Amazon Mechanical Turk HIT into PDF,https://superuser.com/q/1617656,52553,-291695660000.0
21674,1617654,1617654,Task Scheduler using cmd SCHTASK - Is there a way to set the Config for Windows and specify the &#39;Start In&#39; line?,https://superuser.com/q/1617654,52554,-291695660000.0
21675,1617046,1617046,Powershell ISE as Admin does not recognize path that Powershell does,https://superuser.com/q/1617046,52555,-5491757600.0
21676,1617653,1617653,Arch Linux performance,https://superuser.com/q/1617653,52556,-5491757600.0
21677,1617649,1617649,AMD Drivers for Ubuntu 20.10,https://superuser.com/a/1617649,52558,-45109815000000.0
21678,1617501,1617501,AMD Drivers for Ubuntu 20.10,https://superuser.com/q/1617501,52557,-45109815000000.0
21679,1617643,1617643,Is there a way to visualize GPU memory as an image format in Linux/Ubuntu?,https://superuser.com/q/1617643,52559,52036926000000.0
21680,1617647,1617647,How to force shutdown of a working device connected to a usb?,https://superuser.com/a/1617647,52561,-809566400000.0
21681,1617491,1617491,How to force shutdown of a working device connected to a usb?,https://superuser.com/q/1617491,52560,52036926000000.0
21682,1617646,1617646,Activate FNLock on Lenovo X1 under Ubuntu 20.04,https://superuser.com/q/1617646,52562,-809566400000.0
21683,1617645,1617645,Samsung Series 5 - Maximum RAM support,https://superuser.com/a/1617645,52563,-318879140000.0
21684,1617644,1617644,Rename/delete Windows (x64) folder with leading and trailing space,https://superuser.com/a/1617644,52564,-318879140000.0
21685,1617642,1617642,PuTTy session cannot write session log,https://superuser.com/a/1617642,52565,6147425000000.0
21686,1617299,1617299,PuTTy session cannot write session log,https://superuser.com/q/1617299,52566,6147425000000.0
21687,1617506,1617506,How to securely erase a specific folder from SSD?,https://superuser.com/q/1617506,52567,-1921767000000.0
21688,1617511,1617511,How to securely erase a specific folder from SSD?,https://superuser.com/a/1617511,52568,-1921767000000.0
21689,1615400,1615400,MD RAID 6 Periodic Kernel Panic -- Possible Kernel Bug?,https://superuser.com/q/1615400,52569,-89830910000.0
21690,1617640,1617640,"Can’t boot to Windows, stuck on Grub BASH-like command line",https://superuser.com/a/1617640,52571,-5616668000000.0
21691,1617627,1617627,"Can’t boot to Windows, stuck on Grub BASH-like command line",https://superuser.com/q/1617627,52570,-89830910000.0
21692,1617639,1617639,Thunderbird/Cardbook occasionally looses contact,https://superuser.com/q/1617639,52572,-5616668000000.0
21693,1617638,1617638,Windows 10: Thumbnails outline only are showing?,https://superuser.com/a/1617638,52574,-16569015000000.0
21694,1617310,1617310,Windows 10: Thumbnails outline only are showing?,https://superuser.com/q/1617310,52573,-16569015000000.0
21695,1617568,1617568,Git command not found Windows 10,https://superuser.com/q/1617568,52575,1290860900000.0
21696,1617604,1617604,"In WSL, I have a Ubuntu 18.04 installation and a Ubuntu installation. Can I safely get rid of the one that&#39;s just called &quot;Ubuntu&quot;?",https://superuser.com/q/1617604,52576,1290860900000.0
21697,1617589,1617589,Optimize time when creating archive,https://superuser.com/q/1617589,52577,-5641065700000.0
21698,1617631,1617631,MSKLC : How to associate a country to a custom keyboard layout,https://superuser.com/q/1617631,52578,-5641065700000.0
21699,1617624,1617624,StrictHostKeyChecking not working,https://superuser.com/a/1617624,52579,-649570650000000.0
21700,1617626,1617626,How to run a batch file when user run RDP icon via task scheduler?,https://superuser.com/a/1617626,52580,-649570650000000.0
21701,1617561,1617561,How to run a batch file when user run RDP icon via task scheduler?,https://superuser.com/q/1617561,52581,-810510500000.0
21702,1617625,1617625,Enable root login via ssh not working?,https://superuser.com/a/1617625,52582,-810510500000.0
21703,1617623,1617623,Adding comments and other content structure when using LibreOffice to convert HTML to Word 2007,https://superuser.com/q/1617623,52583,119735120000.0
21704,1617619,1617619,How can I ask `fish` to enumerate all the locations it&#39;s reading configuration from?,https://superuser.com/a/1617619,52585,1716646800000.0
21705,1616303,1616303,How can I ask `fish` to enumerate all the locations it&#39;s reading configuration from?,https://superuser.com/q/1616303,52584,119735120000.0
21706,1617609,1617609,How to pre-process the background of this image in order to OCR the table properly?,https://superuser.com/q/1617609,52586,1716646800000.0
21707,1617618,1617618,Find distinct cells from two columns and remove others in Excel,https://superuser.com/a/1617618,52588,13400556000.0
21708,1617618,1617618,Find distinct cells from two columns and remove others in Excel,https://superuser.com/a/1617618,52588,13400556000.0
21709,1617617,1617617,&quot;gzip: stdin has more than one entry--rest ignored&quot; and &quot;gzip: tmp.gz has more than one entry -- unchanged&quot;,https://superuser.com/a/1617617,52589,485964680000.0
21710,1617611,1617611,Mysql login without password in terminal,https://superuser.com/q/1617611,52591,-1505901300000.0
21711,1617616,1617616,Mysql login without password in terminal,https://superuser.com/a/1617616,52590,485964680000.0
21712,1617600,1617600,How to set a docker for evolveum midpoint,https://superuser.com/q/1617600,52592,-1505901300000.0
21713,1617508,1617508,Virtualbox on Linux without windows manager and win 7 as guest,https://superuser.com/q/1617508,52593,2289394800000.0
21714,1617614,1617614,Deco M5 wifi mesh bandwidth management,https://superuser.com/a/1617614,52594,2289394800000.0
21715,1617613,1617613,How do I install VMware player on a Mac os X?,https://superuser.com/a/1617613,52595,-484044670000.0
21716,1617610,1617610,Find distinct cells from two columns and remove others in Excel,https://superuser.com/a/1617610,52596,-484044670000.0
21717,1617608,1617608,Opening pdf files with camera raw,https://superuser.com/q/1617608,52597,-3048678000.0
21718,1617229,1617229,Make handwritten text darker - Pdf file,https://superuser.com/q/1617229,52598,-3048678000.0
21719,1617231,1617231,Make handwritten text darker - Pdf file,https://superuser.com/a/1617231,52599,-1866801600000.0
21720,1617505,1617505,How to debug a total system lockup?,https://superuser.com/q/1617505,52601,-895216900000.0
21721,1617606,1617606,How to debug a total system lockup?,https://superuser.com/a/1617606,52600,-1866801600000.0
21722,1617597,1617597,is there a 12 gb memory slot?,https://superuser.com/q/1617597,52602,-895216900000.0
21723,1617605,1617605,is there a 12 gb memory slot?,https://superuser.com/a/1617605,52603,-440525420000.0
21724,1617603,1617603,Is it possible to have multiple repeaters in a network with just 1 uniform SSID?,https://superuser.com/a/1617603,52604,-440525420000.0
21725,1617529,1617529,What is the current state of the python3 command on windows?,https://superuser.com/q/1617529,52605,-1749339200000.0
21726,1617601,1617601,Ubuntu brightness randomly change every 2 secs,https://superuser.com/q/1617601,52606,-1749339200000.0
21727,1617598,1617598,Can you add non-breaking spaces to an RTF file using WordPad?,https://superuser.com/q/1617598,52607,61409304000000.0
21728,1617596,1617596,Poor SMB performance with SoftEther VPN,https://superuser.com/q/1617596,52608,61409304000000.0
21729,1617593,1617593,Ubuntu 16.04 dhclient won&#39;t use DHCP static IP from router (DHCPDECLINE),https://superuser.com/q/1617593,52609,34553807000000.0
21730,1617465,1617465,Excel If-Else formula to capture &#39;&#39;hour&quot; and &quot;min&quot; across an excel row,https://superuser.com/q/1617465,52610,34553807000000.0
21731,1617592,1617592,Excel If-Else formula to capture &#39;&#39;hour&quot; and &quot;min&quot; across an excel row,https://superuser.com/a/1617592,52611,1029565400000.0
21732,1617580,1617580,How to read VHS using rawvideo,https://superuser.com/q/1617580,52612,1029565400000.0
21733,1617586,1617586,Hide Chrome update notification,https://superuser.com/a/1617586,52613,-7795171000000.0
21734,1617585,1617585,"How do I exit vim, that is within emacs term mode with evil?",https://superuser.com/a/1617585,52614,-7795171000000.0
21735,1617583,1617583,Running docker containeras non-root user?,https://superuser.com/a/1617583,52615,824912500000000.0
21736,1617581,1617581,Installing Error Numba Python library Windows 10 CMD,https://superuser.com/q/1617581,52616,824912500000000.0
21737,1617572,1617572,Set default language for a website?,https://superuser.com/q/1617572,52617,-120986830000.0
21738,1617579,1617579,Set default language for a website?,https://superuser.com/a/1617579,52618,-120986830000.0
21739,1617578,1617578,"Cannot install Windows System Resource Manager, must specify installation type",https://superuser.com/a/1617578,52619,-2519795200000.0
21740,1617559,1617559,"Cannot install Windows System Resource Manager, must specify installation type",https://superuser.com/q/1617559,52620,-2519795200000.0
21741,1617577,1617577,Install Windows on VMWare using USB flash drive,https://superuser.com/a/1617577,52621,-9312831000.0
21742,1617576,1617576,"RDP configuration across two of 3 monitors, while one monitor is an ultrawide?",https://superuser.com/q/1617576,52622,-9312831000.0
21743,1617569,1617569,Does EventViewer have a process I can run directly?,https://superuser.com/q/1617569,52623,-129776440000.0
21744,1617574,1617574,Does EventViewer have a process I can run directly?,https://superuser.com/a/1617574,52624,-129776440000.0
21745,1617570,1617570,Incorrect display of Chr() function return,https://superuser.com/a/1617570,52625,-100657105000000.0
21746,1616894,1616894,Incorrect display of Chr() function return,https://superuser.com/q/1616894,52626,-100657105000000.0
21747,1615827,1615827,Has the behavior of using “Command+Tab” when using screen sharing changed in macOS Big Sur (11.1)?,https://superuser.com/q/1615827,52627,-1818837000000.0
21748,1617565,1617565,Has the behavior of using “Command+Tab” when using screen sharing changed in macOS Big Sur (11.1)?,https://superuser.com/a/1617565,52628,-1818837000000.0
21749,1617562,1617562,Screen gets darker when renaming a file or googling,https://superuser.com/q/1617562,52629,429979340000.0
21750,1614954,1614954,sshd on Lineage OS returns authentication error,https://superuser.com/q/1614954,52630,429979340000.0
21751,1617558,1617558,Why isn&#39;t my CPU being fully utilised for large video conversion/rendering tasks?,https://superuser.com/q/1617558,52631,-17527486000000.0
21752,1617563,1617563,Why isn&#39;t my CPU being fully utilised for large video conversion/rendering tasks?,https://superuser.com/a/1617563,52632,-17527486000000.0
21753,1617538,1617538,Delete trailing hashes in a list of URLs using powershell?,https://superuser.com/q/1617538,52633,-357487300000.0
21754,1617557,1617557,Got error &quot;Your clock is ahead&quot; even the clock is correct,https://superuser.com/q/1617557,52634,-357487300000.0
21755,1617552,1617552,Multiple -notmatch strings in powershell,https://superuser.com/q/1617552,52635,-15025769000000.0
21756,1617555,1617555,Multiple -notmatch strings in powershell,https://superuser.com/a/1617555,52636,-15025769000000.0
21757,1617556,1617556,Macbook Air crashes Wifi Network,https://superuser.com/q/1617556,52637,-2897580000000.0
21758,1617337,1617337,.exe in folder &quot;not recognized as an internal or external command&quot;,https://superuser.com/q/1617337,52638,-2897580000000.0
21759,1617554,1617554,.exe in folder &quot;not recognized as an internal or external command&quot;,https://superuser.com/a/1617554,52639,278552180000.0
21760,1617553,1617553,How to see past DNS record history,https://superuser.com/a/1617553,52640,278552180000.0
21761,1617551,1617551,cat5e limited to 100Mb max speed,https://superuser.com/a/1617551,52641,-29631496000.0
21762,1617545,1617545,cat5e limited to 100Mb max speed,https://superuser.com/q/1617545,52642,-29631496000.0
21763,1617549,1617549,Running docker containeras non-root user?,https://superuser.com/a/1617549,52643,-828185300000.0
21764,1617526,1617526,Windows 10 (Pro) can&#39;t stop sign in screen for local admin account,https://superuser.com/q/1617526,52644,-828185300000.0
21765,1617548,1617548,"Ubuntu 20.04, lp follows lpoption settings but text editor does not follow",https://superuser.com/q/1617548,52645,6010824600000.0
21766,1617546,1617546,Delete trailing hashes in a list of URLs using powershell?,https://superuser.com/a/1617546,52646,6010824600000.0
21767,1617544,1617544,Backup from an external USB-storage plugged in a FritzBox,https://superuser.com/q/1617544,52647,-362473400000.0
21768,1617542,1617542,Incorrect display of Chr() function return,https://superuser.com/a/1617542,52648,-362473400000.0
21769,1617541,1617541,OpenSSL 1.1.1f measure the speed of SHA3 series,https://superuser.com/a/1617541,52649,-1334913100000.0
21770,1617535,1617535,OpenSSL 1.1.1f measure the speed of SHA3 series,https://superuser.com/q/1617535,52650,-1334913100000.0
21771,1617537,1617537,Moving data between accounts on Mac,https://superuser.com/q/1617537,52651,-29911652000.0
21772,1617539,1617539,Moving data between accounts on Mac,https://superuser.com/a/1617539,52652,-29911652000.0
21773,1617226,1617226,Bat error: ) was unexpected at this time (for if label subroutine),https://superuser.com/q/1617226,52653,-5583108000000.0
21774,1617382,1617382,How to reverse a netsh firewall command in Windows?,https://superuser.com/q/1617382,52654,-5583108000000.0
21775,1617442,1617442,How to reverse a netsh firewall command in Windows?,https://superuser.com/a/1617442,52655,40669658000000.0
21776,1617534,1617534,MSKLC : How to tell Windows about the first row of my custom keyboard layout,https://superuser.com/q/1617534,52656,40669658000000.0
21777,1617532,1617532,Windows 10 (Pro) can&#39;t stop sign in screen for local admin account,https://superuser.com/a/1617532,52657,285775170000.0
21778,1617531,1617531,How to keep Skype signed in,https://superuser.com/a/1617531,52658,285775170000.0
21779,1617530,1617530,How to keep Skype signed in,https://superuser.com/q/1617530,52659,308394980000.0
21780,1617519,1617519,How to reset tags to default in OneNote 2016 (Office 365),https://superuser.com/a/1617519,52660,308394980000.0
21781,1617523,1617523,Will giving permissions and ownership to the administrator group also give permission to administrators on a different computer?,https://superuser.com/q/1617523,52661,-634326400000.0
21782,1617513,1617513,How to Run Jenkins Stage with parameterizedCron and NOT have it run one after the other,https://superuser.com/q/1617513,52662,-634326400000.0
21783,1617517,1617517,Oracle VM windows 10 upgrade gpu-driver,https://superuser.com/a/1617517,52663,154447680000.0
21784,1617492,1617492,Iptables Forward All traffic to different interface except local inter-lan,https://superuser.com/q/1617492,52664,154447680000.0
21785,1617516,1617516,How do I run a custom EXE in the foreground with icon in on Windows 10?,https://superuser.com/q/1617516,52665,-1292181300000.0
21786,1617515,1617515,my wifi internet connection is bad only when i open Moodle?,https://superuser.com/q/1617515,52666,-1292181300000.0
21787,1617512,1617512,How to offer Wireguard VPN to home network through NordVPN,https://superuser.com/q/1617512,52667,-180522880000.0
21788,1617510,1617510,Windows 7 ( 32 bit ) what is the max RAM I can increase to?,https://superuser.com/q/1617510,52668,-180522880000.0
21789,1617507,1617507,xubuntu hostapd shared wifi network,https://superuser.com/q/1617507,52669,14013396000000.0
21790,1617504,1617504,How do I set vertical text to be left-to-right in Microsoft Word for Mongolian?,https://superuser.com/a/1617504,52670,14013396000000.0
21791,1617503,1617503,trying to make symbolic link but have spaces in folder name,https://superuser.com/a/1617503,52671,-2104475500000.0
21792,1617500,1617500,windows equivalent for dd,https://superuser.com/a/1617500,52672,-2104475500000.0
21793,1617499,1617499,Windows 10 displaying incorrect last accessed time,https://superuser.com/a/1617499,52673,47748317000000.0
21794,1615620,1615620,Windows 10 displaying incorrect last accessed time,https://superuser.com/q/1615620,52674,47748317000000.0
21795,1617496,1617496,Tagging strategy on Mac OSX,https://superuser.com/a/1617496,52675,237592890000.0
21796,1617464,1617464,How can I put tabs below the address bar?,https://superuser.com/q/1617464,52676,237592890000.0
21797,1617456,1617456,What exactly is renderable text in a PDF document?,https://superuser.com/q/1617456,52677,-42780280000.0
21798,1617490,1617490,What exactly is renderable text in a PDF document?,https://superuser.com/a/1617490,52678,-42780280000.0
21799,1617489,1617489,&quot;Network cable unplugged&quot; after reboot of windows computer,https://superuser.com/a/1617489,52679,2253361000000.0
21800,1617287,1617287,&quot;Network cable unplugged&quot; after reboot of windows computer,https://superuser.com/q/1617287,52680,2253361000000.0
21801,1617400,1617400,Powershell script overwriting,https://superuser.com/q/1617400,52681,6889191500000.0
21802,1617488,1617488,Is it possible to have Windows 10&#39;s interface in language X but have default keyboard-layout to language Y?,https://superuser.com/a/1617488,52682,6889191500000.0
21803,1617487,1617487,tgetent/ncurses errors while compiling ircII on Debian 10,https://superuser.com/q/1617487,52683,2084000400000.0
21804,1617398,1617398,Unstable connection with bluetooth headset,https://superuser.com/q/1617398,52684,2084000400000.0
21805,1617486,1617486,Does the output waveform of a UPS make a difference to my PC Hardware?,https://superuser.com/a/1617486,52685,93169960000.0
21806,1617483,1617483,How to save user made zsh shell functions and aliases,https://superuser.com/a/1617483,52686,93169960000.0
21807,1617482,1617482,"Unknwon app named &quot;Program&quot; in startup apps, how to identify executable?",https://superuser.com/a/1617482,52687,366036580000.0
21808,1617332,1617332,"Unknwon app named &quot;Program&quot; in startup apps, how to identify executable?",https://superuser.com/q/1617332,52688,366036580000.0
21809,1617214,1617214,Howto open files with &quot;shell:windows&quot; syntax,https://superuser.com/q/1617214,52689,-29526088000000.0
21810,1617481,1617481,Howto open files with &quot;shell:windows&quot; syntax,https://superuser.com/a/1617481,52690,-29526088000000.0
21811,1617480,1617480,Reopen a closed window with all its tabs in Microsoft Edge,https://superuser.com/a/1617480,52691,-259304440000.0
21812,1617479,1617479,How can I restart start menu?,https://superuser.com/a/1617479,52692,-259304440000.0
21813,1617473,1617473,How can I restart start menu?,https://superuser.com/q/1617473,52693,49482473000.0
21814,1617477,1617477,scp between two remote hosts from my (third) pc,https://superuser.com/a/1617477,52694,49482473000.0
21815,1617476,1617476,How can I restart start menu?,https://superuser.com/a/1617476,53999,-117372490000000.0
21816,1617475,1617475,Why would DHCP fail so often on a domestic network?,https://superuser.com/a/1617475,52695,-24544825000.0
21817,1615094,1615094,"Dual monitor setup issue, 2nd monitor detected but goes black screen every once in a while for 1-2 seconds when playing video games",https://superuser.com/q/1615094,52696,-24544825000.0
21818,1615148,1615148,DNS responses are not used by the system but nslookup works,https://superuser.com/q/1615148,52697,2852066000000.0
21819,1617472,1617472,DNS responses are not used by the system but nslookup works,https://superuser.com/a/1617472,52698,2852066000000.0
21820,1617471,1617471,Skype for Business Microphone Settings,https://superuser.com/a/1617471,52699,71444240000.0
21821,1617261,1617261,Skype for Business Microphone Settings,https://superuser.com/q/1617261,52700,71444240000.0
21822,1617277,1617277,How do I stream Android audio to Windows 10 over bluetooth?,https://superuser.com/a/1617277,52701,-8576294000000.0
21823,1617470,1617470,Windows 10 mouse pointer is stuck at the top left corner,https://superuser.com/a/1617470,52702,-8576294000000.0
21824,1617469,1617469,How to install rclone mount on Windows 10?,https://superuser.com/a/1617469,52703,-33120827000.0
21825,1617466,1617466,Bringing up all man page sections for a program at once,https://superuser.com/a/1617466,52704,-33120827000.0
21826,1617460,1617460,Why do Linux distros use both the grub and syslinux bootloaders?,https://superuser.com/q/1617460,52705,-90578550000.0
21827,1617278,1617278,"Services, applications do not work - Windows 10",https://superuser.com/q/1617278,52706,-90578550000.0
21828,1617459,1617459,"Can I interchange my &quot;Home, End&quot; keys with &quot;PageUp, PageDown&quot; keys on dell latitude laptop?",https://superuser.com/a/1617459,52707,-4247599400000.0
21829,1615834,1615834,"Firefox bookmarks sync - one way, merged, or compartmentalized?",https://superuser.com/q/1615834,52708,-4247599400000.0
21830,1617453,1617453,Cannot create kvm domain on alpine linux,https://superuser.com/q/1617453,52709,-4636270400000.0
21831,1617451,1617451,Specifying gpg-agent IdentityAgent in Windows SSH config,https://superuser.com/q/1617451,52710,-4636270400000.0
21832,1617448,1617448,Write a macro (which can be activated on a right click) that opens the file containing the declaration of the React component I right-click on?,https://superuser.com/q/1617448,52711,7932964500000.0
21833,1613929,1613929,"Inserting a cell in Word table, that shifts the last cell onto the next row ... Can it be done?",https://superuser.com/q/1613929,54000,-117372490000000.0
21834,1617447,1617447,"Inserting a cell in Word table, that shifts the last cell onto the next row ... Can it be done?",https://superuser.com/a/1617447,52712,7932964500000.0
21835,1617444,1617444,"Vagrant up on a box, not recognizing provider",https://superuser.com/a/1617444,52713,8139181700000.0
21836,1617440,1617440,"Vagrant up on a box, not recognizing provider",https://superuser.com/q/1617440,52714,8139181700000.0
21837,1617373,1617373,UEFI Boot options menu at every boot : how to make it work?,https://superuser.com/q/1617373,52715,2228358000000.0
21838,1617443,1617443,UEFI Boot options menu at every boot : how to make it work?,https://superuser.com/a/1617443,52716,2228358000000.0
21839,1617439,1617439,Access denied removing `__debug_bin` in Visual Studio Code,https://superuser.com/a/1617439,52717,3249525500000.0
21840,1617090,1617090,Pop!_OS Green Screen Crash &amp; Then Restart,https://superuser.com/q/1617090,43863,-23290905000000.0
21841,1617396,1617396,Run windows command line in windows task scheduler without opening a cmd window,https://superuser.com/q/1617396,52719,-360479100000.0
21842,1617437,1617437,Run windows command line in windows task scheduler without opening a cmd window,https://superuser.com/a/1617437,52718,3249525500000.0
21843,1617436,1617436,How can I change the path name of a folder when it remains unchanged after renaming?,https://superuser.com/a/1617436,52721,552844900000.0
21844,1617428,1617428,How can I change the path name of a folder when it remains unchanged after renaming?,https://superuser.com/q/1617428,52720,-360479100000.0
21845,1617417,1617417,Is running chkdsk enough to make sure data is not corrupted?,https://superuser.com/q/1617417,52723,-211540970000.0
21846,1617434,1617434,Is running chkdsk enough to make sure data is not corrupted?,https://superuser.com/a/1617434,52722,552844900000.0
21847,1617431,1617431,How do I Reach Windows 10&#39;s Settings&#39; Taskbar&#39;s Choose Which Icons Appear in the Taskbar Programmatically?,https://superuser.com/q/1617431,52724,-211540970000.0
21848,1617420,1617420,"Does resetting Pavilion dv6 to factory settings also reset any BIOS changes made in the past, setting them back to default?",https://superuser.com/q/1617420,52725,36721013000.0
21849,1617430,1617430,"Does resetting Pavilion dv6 to factory settings also reset any BIOS changes made in the past, setting them back to default?",https://superuser.com/a/1617430,52726,36721013000.0
21850,1617425,1617425,Change the date of file versions stored on Dropbox,https://superuser.com/q/1617425,52727,3868768900000.0
21851,1617427,1617427,Change the date of file versions stored on Dropbox,https://superuser.com/a/1617427,52728,3868768900000.0
21852,1617426,1617426,My Dell workstation (T7610) appears to be performing at 1/10th of expected speeds,https://superuser.com/a/1617426,52729,190269330000000.0
21853,1615331,1615331,My Dell workstation (T7610) appears to be performing at 1/10th of expected speeds,https://superuser.com/q/1615331,52730,190269330000000.0
21854,1617424,1617424,KDE Plasma 5: Custom Manjaro Distro how to Customize,https://superuser.com/q/1617424,52731,-2403750600000.0
21855,1617342,1617342,Cannot boot anymore. Disk suddenly empty?,https://superuser.com/q/1617342,52732,-2403750600000.0
21856,1617423,1617423,How can I make Windows 10 search my settings/control panel items?,https://superuser.com/a/1617423,52733,-36615234000000.0
21857,1617418,1617418,Is running chkdsk enough to make sure data is not corrupted?,https://superuser.com/a/1617418,52734,-36615234000000.0
21858,1617419,1617419,Is there a way to take a screenshot in KDE desktop by pressing only the &quot;PrtSc&quot; key?,https://superuser.com/a/1617419,52735,-16313495000000.0
21859,1617397,1617397,Use Flash Player after 12 Jan 2021,https://superuser.com/a/1617397,52736,-16313495000000.0
21860,1617391,1617391,Can I unbrick TP Link C2 AC750 after unsuccessful installation of OpenWRT?,https://superuser.com/a/1617391,52737,40047290000000.0
21861,1617387,1617387,Can I unbrick TP Link C2 AC750 after unsuccessful installation of OpenWRT?,https://superuser.com/q/1617387,52738,40047290000000.0
21862,1617412,1617412,How to force Excel to recalculate circular dependencies after fixing an error?,https://superuser.com/a/1617412,52739,353054820000.0
21863,1617404,1617404,Cannot boot anymore. Disk suddenly empty?,https://superuser.com/a/1617404,52740,353054820000.0
21864,1617411,1617411,"In Windows 8.1, how can I retrieve Product key on HP 110-210 after exhausting conventional methods - BIOS, Registry?",https://superuser.com/q/1617411,52741,-45162803000.0
21865,1617410,1617410,Cannot boot anymore. Disk suddenly empty?,https://superuser.com/a/1617410,52742,-45162803000.0
21866,1617409,1617409,How do I list FFMPEG&#39;s audio formats?,https://superuser.com/q/1617409,52743,-1924712500000.0
